date,temp,surface_pressure,total_precipitation_sum,dewpoint_temperature_2m,u_component_of_wind_10m,v_component_of_wind_10m
1950-02-14,26.1025164286296,100823.28076171875,1.2874602930423862e-06,291.99435170491535,-2.0078182220458984,-0.7324237823486328
1950-02-15,26.571391677856468,100840.59147135417,1.3500451991887985e-06,291.8351523081462,-2.165747324625651,0.7195307413736979
1950-02-16,25.99292907714846,100813.59391276042,8.553265615773853e-07,291.56601397196454,-2.2488208214441934,0.5138861338297526
1950-02-17,25.93698081970217,100864.37841796875,2.1441133526423073e-06,292.17735226949054,-2.3540225823720298,1.2873632907867432
1950-02-18,26.903782780965173,100844.29947916667,2.593696116903743e-05,293.042755762736,-2.395482301712036,2.3795584042867026
1950-02-19,27.218746439615927,101005.00179036458,0.0007256418466567993,295.1921901702881,-2.3208916982014975,1.4374808073043823
1950-02-20,27.079687372843466,100990.77522786458,0.0014136165752915986,296.11262130737305,-1.3444234530131023,3.0242197513580322
1950-02-21,27.574175135294638,100874.24381510417,0.000431359192873515,295.47863578796387,-1.1008834838867188,3.1880906422932944
1950-02-22,27.515669123331747,100920.8251953125,0.0011888067440963823,295.7330570220947,-0.23604202270507812,4.2215620676676435
1950-02-23,27.57186660766604,100926.40104166667,0.0026391233332105912,295.6111768086751,-0.5841668446858724,2.056260267893473
1950-02-24,26.96009788513186,101002.95003255208,0.00011699199666281856,294.1462752024333,-1.6552130381266277,1.2011655171712239
1950-02-25,27.260254160563193,100938.029296875,1.2040138244628906e-05,293.75235239664715,-1.7788200378417969,2.096089720726013
1950-02-26,26.668155288696312,101082.673828125,0.0020292043685898875,294.18841616312665,-1.7402598857879639,2.319075663884481
1950-02-27,26.774524943033896,101073.92106119792,2.0563602447509766e-05,293.09470049540204,-2.187102794647217,0.8190057675043741
1950-02-28,25.709096527099632,101091.93343098958,0.0011482572061822793,293.06829770406085,-2.7875934839248657,0.7733270327250162
1950-03-01,26.97047068277999,100996.49169921875,0.00018093578700018043,293.8288923899333,-2.399865468343099,1.9352258046468098
1950-03-02,26.99014053344729,100958.42659505208,0.00037280161444641635,294.378511428833,-2.5273634592692056,1.890454888343811
1950-03-03,27.3443377176921,101022.123046875,0.0008791771971345952,295.0907567342122,-2.5715535481770835,1.0897449652353923
1950-03-04,27.605928039550804,101041.44840494792,0.0015262097119830287,296.03343454996747,-3.031621972719828,1.0724620819091797
1950-03-05,26.876939392089866,101004.35286458333,0.003848697020007563,296.2191753387451,-2.5214754740397134,0.9468275705973307
1950-03-06,26.83643175760909,100928.36344401042,0.0010807752609203192,296.1272265116374,-1.7038510640462239,2.2111829121907554
1950-03-07,27.26195869445803,100750.09488932292,0.005338984727757179,296.28880818684894,-0.29604530334472656,2.973829905192057
1950-03-08,28.365295028686546,100576.92024739583,0.0003508508204390637,295.6711419423421,-0.31102244059244794,2.5304446617762246
1950-03-09,27.725482559204124,100669.34847005208,0.0022048354148864746,296.3519032796224,-1.022616704305013,1.833134651184082
1950-03-10,27.98649113972982,100671.12093098958,0.0011638849973678589,296.36074447631836,-0.8452936808268229,2.8054628372192383
